year,name,price,mileage,location,page,url,model,mileage_mid
2020,2020 Honda CITY 1.5 S FULL LOAN/CASH BACK 2K #9990,52900.0,55000 - 59999,Selangor,85,https://www.mudah.my/2020-honda-city-1-5-s-full-loan-cash-back-2k-9990-108252728.htm,city,57499.5
2017,2017 Honda ACCORD 2.0 VTi-L FACELIFT (A),79799.0,60000 - 64999,Johor,85,https://www.mudah.my/2017-honda-accord-2-0-vti-l-facelift-a-108049641.htm,accord,62499.5
2018,2018 Honda HR-V 1.8 V ENHANCED (A),62780.0,50000 - 54999,Kuala Lumpur,85,https://www.mudah.my/2018-honda-hr-v-1-8-v-enhanced-a-107742249.htm,hr-v,52499.5
2018,Honda BR-V 1.5 V (A) KEYLESS PUSH START FULL SPEC,39500.0,70000 - 74999,Kuala Lumpur,85,https://www.mudah.my/honda-br-v-1-5-v-a-keyless-push-start-full-spec-108465614.htm,br-v,72499.5
2020,Honda JAZZ FACELIFT 1.5 (A) FSR HONDA S E V HYBRID,53800.0,55000 - 59999,Selangor,85,https://www.mudah.my/honda-jazz-facelift-1-5-a-fsr-honda-s-e-v-hybrid-108277058.htm,hybrid,57499.5
2009,2009 Honda CIVIC FD 1.8 FULL CONVERT BODYKIT#7478A,26900.0,90000 - 94999,Selangor,85,https://www.mudah.my/2009-honda-civic-fd-1-8-full-convert-bodykit-7478a-108074459.htm,civic,92499.5
1998,1998/2000 Honda ACCORD 2.0 Manual CF4 SIR F20B,31900.0,250000 - 299999,Selangor,85,https://www.mudah.my/1998-2000-honda-accord-2-0-manual-cf4-sir-f20b-108242440.htm,accord,274999.5
2019,2019 Honda CIVIC 1.5 TC (A)-MILEAGE 49K-FULL SERVC,80999.0,45000 - 49999,Selangor,85,https://www.mudah.my/2019-honda-civic-1-5-tc-a-mileage-49k-full-servc-107980846.htm,civic,47499.5
2017,2017 Honda CIVIC 1.8 i-VTEC (A) FK8 TYPE R BODYKIT,70800.0,80000 - 84999,Kuala Lumpur,85,https://www.mudah.my/2017-honda-civic-1-8-i-vtec-a-fk8-type-r-bodykit-108701317.htm,civic,82499.5
2014,2014 Honda CITY 1.5 E (A),31900.0,120000 - 129999,Penang,85,https://www.mudah.my/2014-honda-city-1-5-e-a-108733147.htm,city,124999.5
2019,2019 Honda CIVIC 1.5 TC-PREMIUM TCP (A) TYPE-R FSR,96999.0,85000 - 89999,Selangor,85,https://www.mudah.my/2019-honda-civic-1-5-tc-premium-tcp-a-type-r-fsr-108325518.htm,civic,87499.5
2012,2012 Honda CIVIC 2.0 S NAVI FB (A) 1YEAR WARRANTY,39999.0,95000 - 99999,Selangor,85,https://www.mudah.my/2012-honda-civic-2-0-s-navi-fb-a-1year-warranty-108541440.htm,civic,97499.5
2020,2020 Honda CIVIC 1.8 S FACELIFT (A) WITH WARRANTY,83999.0,80000 - 84999,Selangor,85,https://www.mudah.my/2020-honda-civic-1-8-s-facelift-a-with-warranty-108325517.htm,civic,82499.5
2016,2016 Honda CITY 1.5 V 2Y-WARRANTY FUL SPEC 1 OWNER,37888.0,85000 - 89999,Selangor,85,https://www.mudah.my/2016-honda-city-1-5-v-2y-warranty-ful-spec-1-owner-107925598.htm,city,87499.5
2022,2022 Honda CITY 1.5 V SENSING TRUE YEAR 48K MILE,73888.0,45000 - 49999,Selangor,85,https://www.mudah.my/2022-honda-city-1-5-v-sensing-true-year-48k-mile-108192157.htm,city,47499.5
2020,2020 Honda CITY 1.5 V (A)CARKING CONDITION,59800.0,40000 - 44999,Johor,85,https://www.mudah.my/2020-honda-city-1-5-v-a-carking-condition-108733101.htm,city,42499.5
2021,2021 Honda CIVIC 1.8 S (A) 60K KM SI MODEL LIMITED,85888.0,55000 - 59999,Selangor,85,https://www.mudah.my/2021-honda-civic-1-8-s-a-60k-km-si-model-limited-108586413.htm,civic,57499.5
2023,2023 Honda HR-V 1.5 TURBO V (A) LOW MILEAGE 35K KM,108888.0,30000 - 34999,Selangor,85,https://www.mudah.my/2023-honda-hr-v-1-5-turbo-v-a-low-mileage-35k-km-108707630.htm,hr-v,32499.5
2014,2014 Honda CITY 1.5 E FACELIFT (A) FREE WARRANTY,32770.0,90000 - 94999,Selangor,85,https://www.mudah.my/2014-honda-city-1-5-e-facelift-a-free-warranty-107635138.htm,city,92499.5
2016,2016 Honda CITY 1.5 S+ (A) FREE WARRANTY E V S,35770.0,65000 - 69999,Selangor,85,https://www.mudah.my/2016-honda-city-1-5-s-a-free-warranty-e-v-s-106088018.htm,city,67499.5
2021,2021 Honda HR-V V 1.8L (A) U/Warranty 2027,84800.0,65000 - 69999,Johor,85,https://www.mudah.my/2021-honda-hr-v-v-1-8l-a-u-warranty-2027-107612221.htm,hr-v,67499.5
2017,PANAS 2017 Honda CITY 1.5 V (A) & WARANTI🔥🔥,42888.0,70000 - 74999,Selangor,85,https://www.mudah.my/panas-2017-honda-city-1-5-v-a-waranti-108733083.htm,city,72499.5
2019,2019 Honda HR-V HYBRID 1.5L (A) F/SERVICE,69800.0,55000 - 59999,Johor,85,https://www.mudah.my/2019-honda-hr-v-hybrid-1-5l-a-f-service-107938420.htm,hr-v,57499.5
2019,2019 Honda CR-V 2.0 2WD (A)CARKING CONDITION,91800.0,40000 - 44999,Johor,85,https://www.mudah.my/2019-honda-cr-v-2-0-2wd-a-carking-condition-108733182.htm,cr-v,42499.5
2014,2014 Honda JAZZ 1.5 ONE OWNER CAR KING CONDITION,36800.0,120000 - 129999,Selangor,85,https://www.mudah.my/2014-honda-jazz-1-5-one-owner-car-king-condition-101793050.htm,jazz,124999.5
2015,2015 Honda ACCORD 2.0 VTi-L (A),41780.0,170000 - 179999,Kuala Lumpur,85,https://www.mudah.my/2015-honda-accord-2-0-vti-l-a-108545537.htm,accord,174999.5
2021,2021 Honda CITY 1.5 V (A),71780.0,55000 - 59999,Kuala Lumpur,85,https://www.mudah.my/2021-honda-city-1-5-v-a-108565914.htm,city,57499.5
2014,2014 Honda CIVIC FB 2.0 (A) FULL LOAN #5966,38900.0,85000 - 89999,Selangor,85,https://www.mudah.my/2014-honda-civic-fb-2-0-a-full-loan-5966-108485299.htm,civic,87499.5
2019,2019 Honda CITY 1.5 V (A) 2Y-WARRANTY LED HEADLAMP,53888.0,50000 - 54999,Selangor,85,https://www.mudah.my/2019-honda-city-1-5-v-a-2y-warranty-led-headlamp-108698995.htm,city,52499.5
2018,2018 Honda BR-V 1.5 V (A)LED DAYLIGHT LEATHER SEAT,49800.0,70000 - 74999,Kuala Lumpur,85,https://www.mudah.my/2018-honda-br-v-1-5-v-a-led-daylight-leather-seat-108508219.htm,br-v,72499.5
2012,2012 Honda CITY 1.5 E MODULO FACELIFT FREE WARANTY,26900.0,95000 - 99999,Selangor,85,https://www.mudah.my/2012-honda-city-1-5-e-modulo-facelift-free-waranty-108078776.htm,city,97499.5
2017,TERHAD 2017 Honda HR-V 1.8 E (A) & WARANTI 🔥🔥,53888.0,130000 - 139999,Selangor,85,https://www.mudah.my/terhad-2017-honda-hr-v-1-8-e-a-waranti-108567418.htm,hr-v,134999.5
2019,2019 Honda CR-V 1.5 TC 2WD (A),95800.0,70000 - 74999,Selangor,85,https://www.mudah.my/2019-honda-cr-v-1-5-tc-2wd-a-107776960.htm,cr-v,72499.5
1997,Y1997 Honda CR-V 2.0 (A) RD1 OWNER SIAP TUKAR Nama,7777.0,170000 - 179999,Negeri Sembilan,85,https://www.mudah.my/y1997-honda-cr-v-2-0-a-rd1-owner-siap-tukar-nama-108102082.htm,cr-v,174999.5
2023,2023 Honda CIVIC 2.0 TYPE R (FL5) (A) 5A UNREG,305000.0,20000 - 24999,Kuala Lumpur,85,https://www.mudah.my/2023-honda-civic-2-0-type-r-fl5-a-5a-unreg-108732967.htm,civic,22499.5
2018,Honda BR-V 1.5 V LEATHER 7 SEATHER MODULO KIT BRV,45800.0,50000 - 54999,Selangor,85,https://www.mudah.my/honda-br-v-1-5-v-leather-7-seather-modulo-kit-brv-108531889.htm,br-v,52499.5
2017,2017 Honda CIVIC 1.8 S 2Y-WARRANTY TC-P HEADLAMP,65888.0,60000 - 64999,Selangor,85,https://www.mudah.my/2017-honda-civic-1-8-s-2y-warranty-tc-p-headlamp-108004273.htm,civic,62499.5
2015,2015 Honda CITY 1.5 S+ 2 YEAR WARRANTY 1 OWNER E,31888.0,80000 - 84999,Selangor,86,https://www.mudah.my/2015-honda-city-1-5-s-2-year-warranty-1-owner-e-108526550.htm,city,82499.5
2018,2018 Honda CIVIC 1.8 S i-VTEC (TYPE R BUMPER),82800.0,65000 - 69999,Johor,86,https://www.mudah.my/2018-honda-civic-1-8-s-i-vtec-type-r-bumper-107815578.htm,civic,67499.5
2017,Honda CR-V 2.4 FACELIFT Ori Paint DVD RrvseCam CRV,59900.0,65000 - 69999,Kuala Lumpur,86,https://www.mudah.my/honda-cr-v-2-4-facelift-ori-paint-dvd-rrvsecam-crv-106480755.htm,cr-v,67499.5
2022,2022 Honda CITY 1.5 RS HYBRID HATCHBACK NEW RATE,83999.0,15000 - 19999,Selangor,86,https://www.mudah.my/2022-honda-city-1-5-rs-hybrid-hatchback-new-rate-108421579.htm,city,17499.5
2016,2016 Honda CITY 1.5 S (A) ANDROID / 1YEAR WARRANTY,36999.0,95000 - 99999,Selangor,86,https://www.mudah.my/2016-honda-city-1-5-s-a-android-1year-warranty-108325515.htm,city,97499.5
2019,2019 Honda HR-V 1.8 E ENHANCED (A) 31K mileg,77800.0,30000 - 34999,Johor,86,https://www.mudah.my/2019-honda-hr-v-1-8-e-enhanced-a-31k-mileg-108281553.htm,hr-v,32499.5
2020,2020 Honda ACCORD 1.5 TC-P (A) U/WARRANTY,139800.0,80000 - 84999,Johor,86,https://www.mudah.my/2020-honda-accord-1-5-tc-p-a-u-warranty-108508515.htm,accord,82499.5
2021,2021 Honda CIVIC 1.5 TC-P F.RECORD 55KM FACELIFT,109888.0,50000 - 54999,Selangor,86,https://www.mudah.my/2021-honda-civic-1-5-tc-p-f-record-55km-facelift-108346406.htm,civic,52499.5
2014,2014 Honda CIVIC 2.0 NAVI FACELIFT (A),43780.0,85000 - 89999,Johor,86,https://www.mudah.my/2014-honda-civic-2-0-navi-facelift-a-107587879.htm,civic,87499.5
2018,2018 Honda CITY 1.5 HYBRID FACELIFT (A),49780.0,80000 - 84999,Johor,86,https://www.mudah.my/2018-honda-city-1-5-hybrid-facelift-a-108400175.htm,city,82499.5
2020,2020 Honda CR-V 1.5 TC-P 2WD (A),111800.0,70000 - 74999,Selangor,86,https://www.mudah.my/2020-honda-cr-v-1-5-tc-p-2wd-a-107777436.htm,cr-v,72499.5
2020,2020 Honda JAZZ S 1.5L (A),59800.0,75000 - 79999,Selangor,86,https://www.mudah.my/2020-honda-jazz-s-1-5l-a-108482596.htm,jazz,77499.5
2020,Honda HR-V 1.8 RS FullServieRecord OriMileage 1Own,78888.0,45000 - 49999,Kuala Lumpur,86,https://www.mudah.my/honda-hr-v-1-8-rs-fullservierecord-orimileage-1own-106718300.htm,hr-v,47499.5
2016,2016 Honda CIVIC 1.8 S FC (A) TYRE-R FS/RECORD,68999.0,95000 - 99999,Selangor,86,https://www.mudah.my/2016-honda-civic-1-8-s-fc-a-tyre-r-fs-record-108732735.htm,civic,97499.5
2021,2021 Honda CR-V 1.5 TC-P 4WD FACELIFT FS/RECORD,123999.0,80000 - 84999,Selangor,86,https://www.mudah.my/2021-honda-cr-v-1-5-tc-p-4wd-facelift-fs-record-108732747.htm,cr-v,82499.5
2020,2020 Honda CR-V 2.0 2WD FaceLift 59KM Full Service,89800.0,55000 - 59999,Kuala Lumpur,86,https://www.mudah.my/2020-honda-cr-v-2-0-2wd-facelift-59km-full-service-108465856.htm,cr-v,57499.5
2019,2019 Honda CR-V 1.5 TC-P 2WD (A),104800.0,45000 - 49999,Johor,86,https://www.mudah.my/2019-honda-cr-v-1-5-tc-p-2wd-a-107864112.htm,cr-v,47499.5
2019,2020 Honda HR-V 1.8 E ENHANCED 75KM Warnty 3 Years,68800.0,70000 - 74999,Kuala Lumpur,86,https://www.mudah.my/2020-honda-hr-v-1-8-e-enhanced-75km-warnty-3-years-107512626.htm,hr-v,72499.5
2015,Honda CITY V Modulo Kit P/Shift P/Start CikguOwner,36900.0,85000 - 89999,Kuala Lumpur,86,https://www.mudah.my/honda-city-v-modulo-kit-p-shift-p-start-cikguowner-106295508.htm,city,87499.5
2019,2019 Honda CR-V 1.5 TCP (A),104800.0,45000 - 49999,Johor,86,https://www.mudah.my/2019-honda-cr-v-1-5-tcp-a-106968087.htm,cr-v,47499.5
2017,ORI-2017 Honda JAZZ 1.5 HYBRID (A),51980.0,120000 - 129999,Selangor,86,https://www.mudah.my/ori-2017-honda-jazz-1-5-hybrid-a-108732809.htm,hybrid,124999.5
2019,2019 Honda CR-V 1.5 TC-P 2WD (A),102800.0,60000 - 64999,Pahang,86,https://www.mudah.my/2019-honda-cr-v-1-5-tc-p-2wd-a-108732711.htm,cr-v,62499.5
2018,2018 Honda CITY 1.5 V FACELIFT (A),54800.0,55000 - 59999,Pahang,86,https://www.mudah.my/2018-honda-city-1-5-v-facelift-a-108732682.htm,city,57499.5
2019,2019 Honda CITY 1.5 E (A) 30K MILEAGE,58800.0,30000 - 34999,Johor,86,https://www.mudah.my/2019-honda-city-1-5-e-a-30k-mileage-105871571.htm,city,32499.5
2020,2020 Honda JAZZ V 1.5L (A) Under Warranty HONDA,67800.0,60000 - 64999,Johor,86,https://www.mudah.my/2020-honda-jazz-v-1-5l-a-under-warranty-honda-106532554.htm,jazz,62499.5
2018,2018 Honda CR-V 1.5 TC (A),96800.0,65000 - 69999,Johor,86,https://www.mudah.my/2018-honda-cr-v-1-5-tc-a-107914538.htm,cr-v,67499.5
2022,2022 Honda CITY 1.5 V HATCHBACK (A) FSR HONDA,74800.0,25000 - 29999,Kuala Lumpur,86,https://www.mudah.my/2022-honda-city-1-5-v-hatchback-a-fsr-honda-108493005.htm,city,27499.5
2018,2018 Honda BR-V 1.5 V Full Spec 5-Years Warranty,52800.0,110000 - 119999,Perak,86,https://www.mudah.my/2018-honda-br-v-1-5-v-full-spec-5-years-warranty-108594856.htm,br-v,114999.5
2012,Y-2012 H  ACCORD 2.0 VTi-L FACELIFT(A) Siap T/Nama,25777.0,170000 - 179999,Selangor,86,https://www.mudah.my/y-2012-h-accord-2-0-vti-l-facelift-a-siap-t-nama-107818422.htm,accord,174999.5
2016,2016 Honda JAZZ 1.5 E GK5 WARRANTY OFFER,43999.0,90000 - 94999,Selangor,86,https://www.mudah.my/2016-honda-jazz-1-5-e-gk5-warranty-offer-108268050.htm,jazz,92499.5
2016,Honda Civic FC 1.8 (A) High Grade Premium Sedan,59800.0,75000 - 79999,Kuala Lumpur,86,https://www.mudah.my/honda-civic-fc-1-8-a-high-grade-premium-sedan-108627080.htm,civic,77499.5
2008,Honda Jazz 1.5 VTEC Facelift (A) High Grade Spc HB,25800.0,110000 - 119999,Kuala Lumpur,86,https://www.mudah.my/honda-jazz-1-5-vtec-facelift-a-high-grade-spc-hb-108627078.htm,jazz,114999.5
2014,2014 Honda CITY 1.5 V i-VTEC (A),39800.0,75000 - 79999,Penang,86,https://www.mudah.my/2014-honda-city-1-5-v-i-vtec-a-108174437.htm,city,77499.5
2012,2012 Honda CR-V 2.0 i-VTEC FACELIFT (A),29800.0,110000 - 119999,Penang,86,https://www.mudah.my/2012-honda-cr-v-2-0-i-vtec-facelift-a-103357140.htm,cr-v,114999.5
2021,2021 Honda CITY 1.5 V SENSING (A) HIGHSPEC U/WRNTY,72800.0,30000 - 34999,Kuala Lumpur,86,https://www.mudah.my/2021-honda-city-1-5-v-sensing-a-highspec-u-wrnty-107698654.htm,city,32499.5
2022,2022 Honda ACCORD TC-P 1.5L✅6k Mileage/ HondaServc,150800.0,5000 - 9999,Johor,86,https://www.mudah.my/2022-honda-accord-tc-p-1-5l-6k-mileage-hondaservc-108378919.htm,accord,7499.5
2015,2015 Honda HR-V 1.8 V (A),48999.0,80000 - 84999,Johor,86,https://www.mudah.my/2015-honda-hr-v-1-8-v-a-108732650.htm,hr-v,82499.5
2011,2011 Honda CITY 1.5 E (A),23800.0,100000 - 109999,Kuala Lumpur,86,https://www.mudah.my/2011-honda-city-1-5-e-a-108732426.htm,city,104999.5
2017,2017 Honda ACCORD 2.0 VTi-L FACELIFT Waranty 2Year,69800.0,65000 - 69999,Kuala Lumpur,86,https://www.mudah.my/2017-honda-accord-2-0-vti-l-facelift-waranty-2year-108271783.htm,accord,67499.5
2018,2018 Honda HR-V 1.8 V ENHANCED FaceLiFt Warranty,57800.0,75000 - 79999,Kuala Lumpur,86,https://www.mudah.my/2018-honda-hr-v-1-8-v-enhanced-facelift-warranty-108119039.htm,hr-v,77499.5
2020,2021 Honda Civic 1.8 S i-VTEC Sedan Facelift 72KM,81800.0,70000 - 74999,Kuala Lumpur,87,https://www.mudah.my/2021-honda-civic-1-8-s-i-vtec-sedan-facelift-72km-106785135.htm,civic,72499.5
2023,Honda City 1.5 (A) RS Bodykit U/Warranty 2028,61718.0,30000 - 34999,Selangor,87,https://www.mudah.my/honda-city-1-5-a-rs-bodykit-u-warranty-2028-108677921.htm,city,32499.5
2019,2019 Honda CITY 1.5 V (A) FACELIFT FS/RECORD L/MIL,62999.0,85000 - 89999,Selangor,87,https://www.mudah.my/2019-honda-city-1-5-v-a-facelift-fs-record-l-mil-108326580.htm,city,87499.5
2018,2018 Honda CITY 1.5 HYBRID FACELIFT 1y WRTY HYBRID,49999.0,95000 - 99999,Selangor,87,https://www.mudah.my/2018-honda-city-1-5-hybrid-facelift-1y-wrty-hybrid-108447377.htm,city,97499.5
2018,2018 Honda CIVIC 1.8 S i-VTEC (A),81800.0,80000 - 84999,Johor,87,https://www.mudah.my/2018-honda-civic-1-8-s-i-vtec-a-108291471.htm,civic,82499.5
2017,2018 Honda CIVIC 1.5 TC-PREMIUM (A),88800.0,80000 - 84999,Johor,87,https://www.mudah.my/2018-honda-civic-1-5-tc-premium-a-107682127.htm,civic,82499.5
2018,2018 Honda CR-V 2.0 2WD (A),86800.0,130000 - 139999,Perak,87,https://www.mudah.my/2018-honda-cr-v-2-0-2wd-a-108732581.htm,cr-v,134999.5
2014,2014 Honda ACCORD 2.4 VTi-L (A) L/MIL 1yr WARRANTY,47999.0,95000 - 99999,Selangor,87,https://www.mudah.my/2014-honda-accord-2-4-vti-l-a-l-mil-1yr-warranty-108621414.htm,accord,97499.5
2020,2020 Honda ODYSSEY EXV 2.4L (A),146800.0,90000 - 94999,Johor,87,https://www.mudah.my/2020-honda-odyssey-exv-2-4l-a-108433683.htm,odyssey,92499.5
2017,2017 Honda ACCORD 2.0 VTi-L FACELIFT Fre2yWarranty,69888.0,60000 - 64999,Kuala Lumpur,87,https://www.mudah.my/2017-honda-accord-2-0-vti-l-facelift-fre2ywarranty-108732576.htm,accord,62499.5
2017,2017 Honda ACCORD 2.4 VTi-L FACELIFT MODULO KIT,85888.0,100000 - 109999,Selangor,87,https://www.mudah.my/2017-honda-accord-2-4-vti-l-facelift-modulo-kit-108444059.htm,accord,104999.5
2018,2018 Honda CIVIC 1.8 S i-VTEC (A),78500.0,100000 - 109999,Penang,87,https://www.mudah.my/2018-honda-civic-1-8-s-i-vtec-a-108732390.htm,civic,104999.5
2010,2010 Honda CIVIC 2.0 i-VTEC MUGEN RR KIT 2011,39888.0,180000 - 189999,Selangor,87,https://www.mudah.my/2010-honda-civic-2-0-i-vtec-mugen-rr-kit-2011-108474997.htm,civic,184999.5
2016,2016 Honda CITY 1.5 V (A) 1OWNER TITPOP CONDITION!,43800.0,70000 - 74999,Kuala Lumpur,87,https://www.mudah.my/2016-honda-city-1-5-v-a-1owner-titpop-condition-108732539.htm,city,72499.5
2014,2014 Honda CITY 1.5 (A) V MODULO B/KIT 3YR WARENTY,36900.0,85000 - 89999,Selangor,87,https://www.mudah.my/2014-honda-city-1-5-a-v-modulo-b-kit-3yr-warenty-108389299.htm,city,87499.5
2009,2009 Honda CIVIC 2.0 S i-VTEC FACELIFT (A) TIPTOP,37688.0,90000 - 94999,Selangor,87,https://www.mudah.my/2009-honda-civic-2-0-s-i-vtec-facelift-a-tiptop-108298049.htm,civic,92499.5
2015,2015 Honda CIVIC 2.0 NAVI FACELIFT (A),37888.0,180000 - 189999,Selangor,87,https://www.mudah.my/2015-honda-civic-2-0-navi-facelift-a-108708211.htm,civic,184999.5
2005,2005 Honda CR-V 2.0 i-VTEC FACELIFT (A),13800.0,200000 - 249999,Selangor,87,https://www.mudah.my/2005-honda-cr-v-2-0-i-vtec-facelift-a-107938915.htm,cr-v,224999.5
2016,2016 Honda CITY 1.5 V (A) TIPTOP CONDITION!!!,43800.0,75000 - 79999,Kuala Lumpur,87,https://www.mudah.my/2016-honda-city-1-5-v-a-tiptop-condition-108732490.htm,city,77499.5
2016,Honda HR-V 1.8 V FullLoan/Keyless/Reverse Cam,49999.0,90000 - 94999,Kuala Lumpur,87,https://www.mudah.my/honda-hr-v-1-8-v-fullloan-keyless-reverse-cam-106978346.htm,hr-v,92499.5
2014,"Honda CIVIC 2.0 S (A) 1 owner,  warranty provide",35800.0,100000 - 109999,Kuala Lumpur,87,https://www.mudah.my/honda-civic-2-0-s-a-1-owner-warranty-provide-107302173.htm,civic,104999.5
2017,2017 Honda CITY 1.5 HYBRID FACELIFT (A),38800.0,95000 - 99999,Kuala Lumpur,87,https://www.mudah.my/2017-honda-city-1-5-hybrid-facelift-a-108491988.htm,city,97499.5
2018,2018 Honda HR-V 1.8 FULL SPEC,65000.0,90000 - 94999,Kuala Lumpur,87,https://www.mudah.my/2018-honda-hr-v-1-8-full-spec-98938824.htm,hr-v,92499.5
2019,Honda City 1.5 Facelift (A) High Spc Modulo F/Serv,48800.0,80000 - 84999,Kuala Lumpur,87,https://www.mudah.my/honda-city-1-5-facelift-a-high-spc-modulo-f-serv-107220161.htm,city,82499.5
2015,2015 Honda CR-V 2.0 I-VTEC (A),58800.0,140000 - 149999,Penang,87,https://www.mudah.my/2015-honda-cr-v-2-0-i-vtec-a-108509698.htm,cr-v,144999.5
2017,2017 Honda HR-V 1.8 S FULL SERVICE WARRANTY OFFER,44999.0,95000 - 99999,Selangor,87,https://www.mudah.my/2017-honda-hr-v-1-8-s-full-service-warranty-offer-108547293.htm,hr-v,97499.5
2020,2020 Honda JAZZ 1.5L S GK5 WARRANTY OFFER,55999.0,50000 - 54999,Selangor,87,https://www.mudah.my/2020-honda-jazz-1-5l-s-gk5-warranty-offer-108214152.htm,jazz,52499.5
2007,2007 Honda CITY 1.5 VTEC ENHANCED (A),11980.0,150000 - 159999,Negeri Sembilan,87,https://www.mudah.my/2007-honda-city-1-5-vtec-enhanced-a-108732144.htm,city,154999.5
2013,2013 Honda CITY 1.5 S FACELIFT (A)Boleh Loan kdai,23000.0,140000 - 149999,Penang,87,https://www.mudah.my/2013-honda-city-1-5-s-facelift-a-boleh-loan-kdai-108732131.htm,city,144999.5
2023,2023 Honda HR-V 1.5 TURBO E (A),109800.0,30000 - 34999,Johor,87,https://www.mudah.my/2023-honda-hr-v-1-5-turbo-e-a-108272050.htm,hr-v,32499.5
2021,2021 Honda HR-V RS 1.8L (A),86800.0,80000 - 84999,Johor,87,https://www.mudah.my/2021-honda-hr-v-rs-1-8l-a-108451720.htm,hr-v,82499.5
2015,2015 Honda CR-V 2.0 4WD FACELIFT FSR 132KM 4WD,59888.0,130000 - 139999,Selangor,87,https://www.mudah.my/2015-honda-cr-v-2-0-4wd-facelift-fsr-132km-4wd-108419780.htm,cr-v,134999.5
2014,-2014- Honda JAZZ 1.5 FACELIFT (A) Loan Kedai 99%,32888.0,90000 - 94999,Selangor,87,https://www.mudah.my/2014-honda-jazz-1-5-facelift-a-loan-kedai-99-108732105.htm,jazz,92499.5
2020,2020 Honda CR-V 1.5 TC-P 2WD (A) HIGH SPEC 2Y-WRTY,98888.0,65000 - 69999,Selangor,87,https://www.mudah.my/2020-honda-cr-v-1-5-tc-p-2wd-a-high-spec-2y-wrty-108732115.htm,cr-v,67499.5
2017,2017 Honda JADE 1.5 RS (A),82800.0,75000 - 79999,Kuala Lumpur,87,https://www.mudah.my/2017-honda-jade-1-5-rs-a-108732304.htm,jade,77499.5
2018,2018 Honda CITY 1.5 V FACELIFT (A),47800.0,55000 - 59999,Pahang,87,https://www.mudah.my/2018-honda-city-1-5-v-facelift-a-108732293.htm,city,57499.5
2016,2016 Honda HR-V 1.8 V (A) LED LAMP,55800.0,75000 - 79999,Johor,87,https://www.mudah.my/2016-honda-hr-v-1-8-v-a-led-lamp-107912017.htm,hr-v,77499.5
2018,2018 Honda BR-V 1.5 E (A) 2 YEARS WARRANTY,38888.0,60000 - 64999,Selangor,87,https://www.mudah.my/2018-honda-br-v-1-5-e-a-2-years-warranty-108732274.htm,br-v,62499.5
2020,2020 Honda CR-V 1.5 TC-P 2WD (A) HIGH SPEC 2Y-WRTY,98888.0,75000 - 79999,Kuala Lumpur,87,https://www.mudah.my/2020-honda-cr-v-1-5-tc-p-2wd-a-high-spec-2y-wrty-108732239.htm,cr-v,77499.5
2018,2018 Honda CIVIC 1.5 TC-PREMIUM (A),96800.0,60000 - 64999,Johor,88,https://www.mudah.my/2018-honda-civic-1-5-tc-premium-a-108369241.htm,civic,62499.5
2022,2022 Honda CIVIC 1.5 RS (A) - FULL SVC / WARRANTY,119800.0,45000 - 49999,Selangor,88,https://www.mudah.my/2022-honda-civic-1-5-rs-a-full-svc-warranty-107563413.htm,civic,47499.5
2020,2020 Honda CR-V 1.5 TC-P 2WD (A),107800.0,100000 - 109999,Kuala Lumpur,88,https://www.mudah.my/2020-honda-cr-v-1-5-tc-p-2wd-a-108694968.htm,cr-v,104999.5
2019,2019 Honda HR-V 1.8 RS ENHANCED (A),82500.0,60000 - 64999,Melaka,88,https://www.mudah.my/2019-honda-hr-v-1-8-rs-enhanced-a-108456358.htm,hr-v,62499.5
2021,2021 Honda CR-V 2.0 2WD (A),103800.0,40000 - 44999,Johor,88,https://www.mudah.my/2021-honda-cr-v-2-0-2wd-a-108651777.htm,cr-v,42499.5
2017,2017 Honda CIVIC FC TC 1.5 TYPE R BODYKIT #5138,78900.0,75000 - 79999,Selangor,88,https://www.mudah.my/2017-honda-civic-fc-tc-1-5-type-r-bodykit-5138-108731924.htm,civic,77499.5
2016,Honda HR-V 1.8 Enhanced (A) Facelift High Prem,42800.0,100000 - 109999,Kuala Lumpur,88,https://www.mudah.my/honda-hr-v-1-8-enhanced-a-facelift-high-prem-108084110.htm,hr-v,104999.5
2019,2019 Honda CIVIC 1.5 TC-PREMIUM TC-P (A)F/WARRANTY,83888.0,75000 - 79999,Kuala Lumpur,88,https://www.mudah.my/2019-honda-civic-1-5-tc-premium-tc-p-a-f-warranty-106855611.htm,civic,77499.5
2020,2020 Honda Jazz 1.5 Facelift (A) 5-Years Warranty,58800.0,70000 - 74999,Perak,88,https://www.mudah.my/2020-honda-jazz-1-5-facelift-a-5-years-warranty-108594473.htm,jazz,72499.5
2014,2014 Honda CR-V 2.4 4WD FACELIFT (A),41800.0,100000 - 109999,Johor,88,https://www.mudah.my/2014-honda-cr-v-2-4-4wd-facelift-a-108129921.htm,cr-v,104999.5
2020,2020 Honda Civic 1.5 TC Turbo F/Service Like New,96800.0,75000 - 79999,Perak,88,https://www.mudah.my/2020-honda-civic-1-5-tc-turbo-f-service-like-new-108594452.htm,civic,77499.5
2018,Honda City 1.5 V (A) HondaSrv Facelift PaddleShift,56800.0,100000 - 109999,Kuala Lumpur,88,https://www.mudah.my/honda-city-1-5-v-a-hondasrv-facelift-paddleshift-108731860.htm,city,104999.5
